event,text,class_label,event_type
2013_canada_lac-megantic-train-crash,RT @joeyalfieri: The Alouettes will be collecting donations for the people affected by the Lac M茅gantic explosion on Friday night. Great in鈥?en,,accident
2013_canada_lac-megantic-train-crash,MT @CTVBeauchemin: Quebec police force aerial shot of town of Lac Megantic in the aftermath of trail derailment. ,informative,accident
2013_canada_lac-megantic-train-crash,"Train Derailment and Fire, Lac M茅gantic, Quebec  #image #NASA ",informative,accident
2013_canada_lac-megantic-train-crash,@NBCNews: Death toll at 50 as 30 missing now presumed dead in Quebec train crash; engineer suspended ,informative,accident
2013_canada_lac-megantic-train-crash,RT @HeadlinesCanada: @PaulMcCartney  performs show tonight with special guests: Lac-Megantic survivors   #Quebec #Can鈥?en,,accident
2013_canada_lac-megantic-train-crash,"Quebec oil train derailment sparks criminal probe: LAC-MEGANTIC, Quebec (AP) 鈥?Quebec police are pursuing a painstaking, wide-ranging...",informative,accident
2013_canada_lac-megantic-train-crash,RT @RT_com CANADA UPDATE: Oil tanker train which exploded had no conductor aboard - local media  #LacMegantic,informative,accident
2013_canada_lac-megantic-train-crash,RT @peggylcurran: Burkhardt says he has been denied accreditation to enter yellow zone #LacMegantic,informative,accident
2013_canada_lac-megantic-train-crash,"RT @mtlgazette: In Lac-M茅gantic, anger, frustration reach boiling point ",informative,accident
2013_canada_lac-megantic-train-crash,RT @CTVMontreal: Paul McCartney offers free show tickets to Lac-Megantic survivors ,informative,accident
2013_canada_lac-megantic-train-crash,"@andersoncooper @AC360 let the world know about the disastrous oil tanker train wreck in Lac Megantic,Quebec,Canada?",informative,accident
2013_canada_lac-megantic-train-crash,RT @CTVBeauchemin: Flames and smoke still billowing from site of train derailment in Lac Megantic ,informative,accident
2013_canada_lac-megantic-train-crash,Well done. 鈥?Reflections from Lac-M茅gantic. @hutchins_aaron on on a town that has little hope for the missing ,,accident
2013_canada_lac-megantic-train-crash,FUCK YOUR EMPTY APOLOGY #LacMegantic,informative,accident
2013_canada_lac-megantic-train-crash,RT @nationalpost: From @fullcomment:  Andrew Coyne: Beware those using Lac-M茅gantic disaster to further their own agendas ,,accident
2013_canada_lac-megantic-train-crash,"Quebec town marks deadly train crash with vigil, church bells: LAC-MEGANTIC, Quebec, July 13 (Reuters) - A wee... ",informative,accident
2013_canada_lac-megantic-train-crash,40 Missing in Deadly Canada Oil Train Crash ,informative,accident
2013_canada_lac-megantic-train-crash,"RT @ChrisVarcoe: From @stephen_ewart on Lac-Megantic: Neither pipelines nor railcars R likely to disappear, so they need to be better  http鈥?en",,accident
2013_canada_lac-megantic-train-crash,RT @Pennyvane10: #cdnpoli The true cost of maximizing profits &amp; no regulation  @bramiso #LacMegantic @pmharper @鈥?en,,accident
2013_canada_lac-megantic-train-crash,"a train carrying crude oil crashed near Lac-Megantic of Quebec, Canada, ne... #CBSEveningNewsWithScottPelley #GetGlue ",informative,accident
2013_canada_lac-megantic-train-crash,"Rail at center of Quebec town tragedy and heart of its recovery: LAC-MEGANTIC, Quebec, July 14 (Reuters) - It ... ",informative,accident
2013_canada_lac-megantic-train-crash,RT @HuffPostCanada: Cabinet shuffle in flux after Lac-Megantic tragedy  #cdnpoli,informative,accident
2013_canada_lac-megantic-train-crash,"RT @CTVMontreal: Bird's eye-view of astonishing damage, devastation impact from #LacMegantic train derailment, subsequent explosions http:/鈥?en",,accident
2013_canada_lac-megantic-train-crash,"@sureteduquebec have raided Cdn. head office of MMA, the rail company behind deadly July 6 train wreck in Lac-M茅gantic. via @TorontoStar",informative,accident
2013_canada_lac-megantic-train-crash,"RT @BobRae48: Tom Mulcair blaming Harper for the tragedy at Lac Megantic is a new low.  And as you know, I'm no fan of Mr Harper's politics鈥?en",,accident
2013_canada_lac-megantic-train-crash,This horror is finally settling in after the shock of this tragedy. #LacMegantic - Montreal Gazette ,informative,accident
2013_canada_lac-megantic-train-crash,RT @newswatchcanada: Lac-M茅gantic: Official death toll now 37; survivors begin class-action lawsuit  ,informative,accident
2013_canada_lac-megantic-train-crash,"RT @titocurtis: #LacMegantic mayor: rail company is refusing to pay for cleanup, threatened to walk off site. Unacceptable",informative,accident
2013_canada_lac-megantic-train-crash,"RT @bobwoodbury: MT @BBCBreaking: Train carrying petrochemicals explodes in Lac-Megantic, Quebec, destroying many buildings ",,accident
2013_canada_lac-megantic-train-crash,RT @cselley: Full Pundit: How soon is too soon to politicize the Lac-M茅gantic tragedy?  via @fullcomment,informative,accident
2013_canada_lac-megantic-train-crash,RT @SkyNews: Canada Explosion: Oil Train Derails In Quebec ,informative,accident
2013_canada_lac-megantic-train-crash,"鈥楶lain hard work 鈥?meticulous, slow鈥? Search through Lac-M茅gantic scene nothing like CSI | ",informative,accident
2013_canada_lac-megantic-train-crash,#TEAMFOLLOWBACK #JFB Photo: Eyewitness captures train derailment explosion in Quebec - via @LesNews  #FOLLOWBACK #TFB,informative,accident
2013_canada_lac-megantic-train-crash,Canada derailment puts tank car in spotlight The deadly derailment and explosion of an oil train in Quebec in ,informative,accident
2013_canada_lac-megantic-train-crash,Death toll in Quebec oil train derailment now 15 ,informative,accident
2013_canada_lac-megantic-train-crash,Lac-Megantic tragedy cannot be undone but can be solved. CEO of railway again shows why crisis mgmt pro's need to be hired. Every1 suffers,informative,accident
2013_canada_lac-megantic-train-crash,RT @mikedesouza: Railway insurance questions may place taxpayers on hook for #LacM茅gantic disaster  #cdnpoli @Postmed鈥?en,,accident
2013_canada_lac-megantic-train-crash,"Police open criminal probe into Canadian blast, say terrorism unlikely: LAC MEGANTIC, Quebec (Reuters) - Canad... ",informative,accident
2013_canada_lac-megantic-train-crash,Lac-Megantic is drawing tourists for all the wrong reasons  via @HuffPostCanada,informative,accident
2013_canada_lac-megantic-train-crash,"Scary, I watched Unstoppable just yesterday and now I hear about  #LacMegantic ...my thoughts are with everyone there",informative,accident
2013_canada_lac-megantic-train-crash,Railway worker suspended in Quebec train crash: chief: The engineer in charge of the oil train that derailed i... ,informative,accident
2013_canada_lac-megantic-train-crash,"Update: Downtown Lac-Megantic, Quebec, in flames after derailment; mayor says city center destroyed - @CBCAlerts ",informative,accident
2013_canada_lac-megantic-train-crash,60 now missing in Lac-M茅gantic disaster: Quebec provincial police say their list of missing people has grown t... ,informative,accident
2013_canada_lac-megantic-train-crash,RT @FRANCE24: Quebec town devastated in deadly train explosion ,informative,accident
2013_canada_lac-megantic-train-crash,RT @BBCBreaking: Video: Fire destroys buildings in Canadian town of Lac-Megantic as derailed train explodes  &amp; http:/鈥?en,,accident
2013_canada_lac-megantic-train-crash,RT @CP24 Transportation Safety Board calls for immediate changes in wake of #LacMegantic  HARPER IS A #EDL TERRORIST ,informative,accident
2013_canada_lac-megantic-train-crash,"The Canadian Auto Workers union has donated $25,000 to the Canadian Red Cross to help support efforts in the Lac-M茅gantic train derailment.",informative,accident
2013_canada_lac-megantic-train-crash,Canada blast missing 'probably dead' - Canadian police say 20 bodies have been found since the oil train disaster ... ,informative,accident
2013_canada_lac-megantic-train-crash,MPs wait on Lac-Megantic details before rail safety study...(read more) ,informative,accident
2013_canada_lac-megantic-train-crash,Railroad CEO faces Canadian town waylaid by oil train  #news,informative,accident
2013_canada_lac-megantic-train-crash,#lacmegantic there are no estimates as to the extent of the damage/cost.,informative,accident
2013_canada_lac-megantic-train-crash,Officials update situation in Lac-M茅gantic - CBC.ca: CBC.caOfficials update situation in Lac-M茅ganticCBC.caOff... ,informative,accident
2013_canada_lac-megantic-train-crash,RT @jimbobbysez: Jail Burkhardt! Railway company has stopped paying for Lac-M茅gantic disaster cleanup  #cdnpoli #lacm鈥?en,,accident
2013_canada_lac-megantic-train-crash,RT @stephaniesmyth: Premier Marois just announced a $60 million fund for people in Lac-Megantic who have been put out of their homes.,informative,accident
2013_canada_lac-megantic-train-crash,"RT @LindaDuncanMP: How many more Wabamun, Lac-Megantic like disasters with oil bitumen, bunker C derailments before govt finally governs ra鈥?en",,accident
2013_canada_lac-megantic-train-crash,"RT @TODAYonline: Train carrying crude oil derails in Quebec, 1 dead, explosions destroy town鈥檚 centre  ",,accident
2013_canada_lac-megantic-train-crash,Death toll in Quebec train explosion rises to 5 - CBS News ,informative,accident
2013_canada_lac-megantic-train-crash,RT @amyjudd: Devastating RT @tsbcanada: Photo: Close-up aerial view of #derailment site after explosion #LacMegantic ,informative,accident
2013_canada_lac-megantic-train-crash,"RT @NewsBreaker: NEW INFO: Police in Lac-M茅gantic, Quebec, say they are conducting a criminal investigation into train derailment, blast - 鈥?en",,accident
2013_canada_lac-megantic-train-crash,RT @ctvnewschannel: 13 confirmed dead and dozens still missing in devastating Lac-Megantic train derailment:  @CTVNews,informative,accident
2013_canada_lac-megantic-train-crash,Our lead (6:30pm) -- Transportation Critic @oliviachow responds to government's new railway safety rules. #LacMegantic #cdnpoli,informative,accident
2013_canada_lac-megantic-train-crash,RT @pmharper: .@christianparad announced $60 million to assist #LacMegantic in their disaster response and recovery efforts. ,,accident
2013_canada_lac-megantic-train-crash,"RT @20committee: A true tragedy, even worse than what recently hit West, TX, has struck Lac Megantic, Quebec today   鈥?en",,accident
2013_canada_lac-megantic-train-crash,"@MichaelWarbux UPDATE: Quebec police say the official death toll in the Lac-Megantic tragedy has climbed to 15, tragic",informative,accident
2013_canada_lac-megantic-train-crash,RT @SunNewsNetwork: Death toll from Quebec train derailment rises to 5 ,informative,accident
2013_canada_lac-megantic-train-crash,RT @AP: Church bells toll 50 times in Quebec town for 50 people who died in aftermath of oil train derailment:  -RJJ,informative,accident
2013_canada_lac-megantic-train-crash,RT @LMC1941: Leadnow: Help protect our communities from dangerous fuel transport  #lacmegantic #cdnpoli via @leadnowca,informative,accident
2013_canada_lac-megantic-train-crash,Explosion as train derails in Quebec A large swath of a Quebec town was demolished on Saturday...  via @weathernetwork,informative,accident
2013_canada_lac-megantic-train-crash,"About time!  RT @AP: AP VIDEO: Train carrying crude oil derails in Quebec, sparking explosions, forcing evacuations: ",informative,accident
2013_canada_lac-megantic-train-crash,"RT @pammmacd: Life is a photo op!MT @RobertJensen2 Harper officially calls his visit to Lac-Megantic a photo op, no questions.  ",,accident
2013_canada_lac-megantic-train-crash,@Reuters: Deadly Quebec train crash to be fertile ground for lawsuits ,informative,accident
2013_canada_lac-megantic-train-crash,"Quest for answers starts in deadly Canada rail crash: LAC-MEGANTIC, Quebec (Reuters) - Investigators seeking t... ",informative,accident
2013_canada_lac-megantic-train-crash,RT @benshingler: Lac Megantic as seen from a police chopper  via @sureteduquebec,informative,accident
2013_canada_lac-megantic-train-crash,"Five dead, 40 missing, 30 bldgs destroyed after train full of crude oil derails in Lac-Megantic, Quebec: ",informative,accident
2013_canada_lac-megantic-train-crash,"At his concert in Quebec City last night, Paul McCartney paid tribute to Lac-Megantic victims:  @CTVNews",informative,accident
2013_canada_lac-megantic-train-crash,"RT @cnnbrk: The death toll from the Quebec train explosion rises to 24; dozens more missing and presumed dead, authorities say. ",,accident
2013_canada_lac-megantic-train-crash,"RT @bnogr: News by Yahoo Police: Quebec train crash death toll now at 20: LAC-MEGANTIC, Quebec (AP) 鈥?Canadian officials ...  ",,accident
2013_canada_lac-megantic-train-crash,"RT @JustinTrudeau: My thoughts are with the community of #LacMegantic, and all those affected by this terrible tragedy. #RCES",informative,accident
